,cookingMinutes,num_ingredients,preparationMinutes,pricePerServing,readyInMinutes,servings,weightWatcherSmartPoints,Calories,Fat,Saturated_Fat,Carbohydrates,Sugar,Cholesterol,Sodium,Protein,Vitamin_K,Vitamin_A,Vitamin_C,Manganese,Folate,Fiber,Copper,Magnesium,Phosphorus,Vitamin_B6,Potassium,Vitamin_B1,Iron,Vitamin_B2,Vitamin_E,Zinc,Vitamin_B5,Vitamin_B3,Calcium,Selenium,num_words_instructions,num_steps_instructions,aggregateLikes,ingredients_list,ingredient_types,title,spoonacularSourceUrl
504,-0.020128231465774252,3.446897156793594,0.5274891365712813,0.6046007337229379,0.2683215200295596,1.6244937034993046,1.6864157597021405,1.7326405760434473,0.9523841103056699,0.9226446697352951,1.776167301479182,0.40098446436272955,0.03423171112819228,2.4219722712297336,1.101030240364708,-0.6057915221865138,-0.5050533492787345,-0.5198501831294706,-0.2584640925294033,0.6307774435411907,2.1883870742157012,-0.1331185140367543,0.48849925232403246,1.2786942725108899,-0.0308905062777159,1.3247277482873916,0.23574240413585634,0.20408238052555738,0.5551383516489191,0.30543811964854783,0.507576728245876,0.641257764852484,-0.08739258726999002,0.7120882463314111,-0.11015139538136332,0.09976509074625403,-0.014343449211081638,3354,"['avocados', 'canned black beans', 'canned tomatoes', 'cayenne pepper', 'chicken broth', 'chili powder', 'cilantro', 'cooked quinoa', 'cottage cheese', 'frozen corn', 'garlic', 'ground coriander', 'ground cumin', 'hot sauce', 'juice of lime', 'lettuce', 'olive oil', 'paprika', 'salt and pepper', 'tomatoes', 'whole wheat tortillas', 'yellow onion']","Counter({'Produce': 6, 'Spices and Seasonings': 6, 'Canned and Jarred': 3, 'Produce;Spices and Seasonings': 1, 'Pasta and Rice;Health Foods': 1, 'Cheese': 1, 'Frozen': 1, 'Condiments': 1, 'Oil, Vinegar, Salad Dressing': 1, 'Bakery/Bread;Pasta and Rice;Ethnic Foods': 1})","Quinoa, Black Bean and Corn Tacos",https://spoonacular.com/quinoa-black-bean-and-corn-tacos-543896
505,-0.0758119499109135,-0.7569777396942434,-0.5463066992009477,-0.7330442315728324,-0.5699503767581507,-0.7756447404789834,-0.4858673141949921,-0.6617921834513214,-0.6852504695782454,-0.5334209157326956,-0.043608025208020575,1.9406080970826962,-0.3362661810015422,-0.8476678230515894,-0.7725398695262543,-0.44324231420646243,-0.6201373614035185,0.041540535462075374,-0.81879960169851,-0.6901977683931939,-0.38381678188379204,-0.5803669046408748,-0.3082763781349871,-0.5067877418692912,-0.8367298004789944,-0.5563136512396786,-0.40748380087330116,-0.4388327034965877,-0.4914696954503786,-0.47235936777160054,-0.6036176831996758,-0.4983965784615677,-0.6168668510019087,0.042585339427728144,-0.4650284469147671,-1.1998288598075788,-1.0388755357169088,1876,"['apple juice', 'baby spinach', 'banana', 'ground flax seed', 'ice cubes', 'kiwi', 'vanilla yogurt']","Counter({'Produce': 3, 'Beverages': 1, 'Health Foods;Baking': 1, 'Frozen': 1, 'Milk, Eggs, Other Dairy': 1})",Kiwi & Spinach Smoothie,https://spoonacular.com/kiwi-spinach-smoothie-489531
506,,-1.3174943925592884,,-0.3652203095602465,-0.3836677330275484,-1.1756678144753647,-1.3909852616521308,-0.8919936311108956,-1.0644584768400802,-0.754319754553694,0.2087761424734431,2.087406689065912,-0.40646578161559715,-0.9115430863813274,-1.0362566707083856,0.24959703323630517,-0.11072167341380922,0.6264581053900483,-0.8312515019022679,-0.43850568757433456,-0.43676920063069363,-0.1455420804424243,-0.49921102616571567,-1.2280183769018804,-0.5489300525499664,-0.4431499189573979,-0.9077708492137571,-0.4328797860519382,-0.6077594784614118,-0.7217796590962051,-1.117017632791608,-0.6086857084597017,-0.5611327179774963,-0.5523863914529624,-0.6581617808573934,-1.0905172191067891,-1.2437819530180743,394,"['banana', 'green apple', 'kale', 'papaya', 'spinach']",Counter({'Produce': 5}),Dr. Oz's Vitamin Cocktail,https://spoonacular.com/dr-ozs-vitamin-cocktail-666514
507,,0.9245722189008916,,-0.10333984980128576,0.17518019816425848,-0.3756216664826021,-0.4858673141949921,-0.34170523165670075,0.3091705283678742,-0.21296203687969759,-0.5240826973716628,-0.2414061741558226,-0.40646578161559715,-0.3503414833871991,-0.7623060832117239,1.664076347732713,1.3465614374346575,0.6329655323554427,0.7127841233637149,-0.7297749290780254,-0.8507608381064699,1.022273161690557,0.028895748412914955,-0.5349860561818793,-0.5297434026880311,-0.1960676194833295,-0.37174901170612573,-0.1917866295436338,-0.6077594784614118,0.25292858463284157,-0.4207629066326863,-0.6025585345709166,-0.37779675408140256,0.12606025657347994,-0.6254642638242174,0.33053411000347666,-0.42415628381341247,1562,"['apple', 'butternut squash', 'chives', 'dijon mustard', 'garlic', 'lacinato kale', 'lemon juice', 'olive oil', 'parsley', 'pine nuts', 'red pepper flakes', 'Salt & Pepper', 'sherry vinegar']","Counter({'Produce': 7, 'Oil, Vinegar, Salad Dressing': 2, 'Spices and Seasonings': 2, 'Condiments': 1, 'Produce;Baking': 1})",kale & apple butternut salad,https://spoonacular.com/kale-apple-butternut-salad-446364
508,,0.08379723960332408,,1.0271699192373969,0.17518019816425848,0.024401407513779238,2.048462938684996,1.5546143709218745,1.4459945332604214,0.5897407858782971,1.5440278531304557,-0.16624529506041608,-0.40646578161559715,-0.6910802912048601,-0.3435080586478617,1.795726653592051,2.312628631733061,-0.12702685150689752,0.351679017454735,0.6761084546988659,1.1774772617748521,-0.008882849980054184,1.1539364607703966,0.42610648997216166,0.3336558410990531,1.0496528298166174,0.1285380366343302,0.3112348945292482,0.08997921960478679,0.9782165370372837,0.6341684966384072,1.0701599370674495,-0.18419397620712752,-0.21174342599168428,-0.5077532025047837,0.35482558571476325,0.6003758026924146,2770,"['avocados', 'garlic', 'lemon juice', 'olive oil', 'olive oil', 'parsley leaves', 'quinoa', 'red pepper flakes', 'sweet paprika', 'sweet potatoes']","Counter({'Produce': 5, 'Oil, Vinegar, Salad Dressing': 2, 'Spices and Seasonings': 2, 'Pasta and Rice;Health Foods': 1})",Sweet Potato Bowl with Chimichurri,https://spoonacular.com/sweet-potato-bowl-with-chimichurri-758070
509,-0.0758119499109135,2.0456055246309814,0.16955719131387167,-0.012253904048168965,-0.3836677330275484,0.024401407513779238,-0.1238201352121366,-0.19930678114845557,0.13636687948906337,-0.2534083031426973,-0.4494021771664525,-0.4539705353475189,-0.3927011540442138,-0.1528445451628044,-0.3490185589710703,-0.6186181201095701,-0.4149023211627771,0.2958307584174969,-1.0678376057736685,-0.5269905772783389,-0.02919603815454174,-0.7418732679145849,-0.7445596196912064,0.08866666203152535,-0.49137010296416067,-0.7532009399900941,-0.26454464420459955,-0.06677536320599445,-0.4914696954503786,-0.22293907644699593,-0.5262560469597956,-0.4983965784615677,-0.3029956808117963,-0.7879758897580224,-0.7056821722789426,-0.5318132777471974,-0.6290627011145778,17561,"['avocado', 'bell pepper', 'fine grain sea salt', 'fresh basil leaves', 'garlic clove', 'hemp seeds', 'hummus', 'lemon juice', 'lettuce', 'oil packed sun dried tomatoes', 'olive oil', 'red pepper flakes', 'Salt & Pepper', 'sprouted grain bread', 'sun dried tomato pesto', 'tomato', 'water']","Counter({'Produce': 7, 'Spices and Seasonings': 3, 'Health Foods': 1, 'Refrigerated': 1, 'Canned and Jarred': 1, 'Oil, Vinegar, Salad Dressing': 1, 'Frozen': 1, 'Pasta and Rice': 1, 'Beverages': 1})",Ultimate 4-Layer Vegan Sandwich,https://spoonacular.com/ultimate-4-layer-vegan-sandwich-262056
510,-0.038689470947487335,1.4850888717659367,0.885421081828691,0.48239431421875645,0.2683215200295596,0.024401407513779238,0.6002742227535743,0.5370001475269842,0.5515756469339839,0.5897407858782971,-0.3153371469185447,-0.7170336121814416,1.1544429849792721,-0.05103081793585403,0.9758631615946817,-0.762587374897648,-0.5913463157806754,0.37767416678996046,-1.0678376057736685,-0.8868394960394391,-0.5041631881267502,-0.6424847366692249,-0.4392909076149357,0.8809218012389453,0.7365754881996925,-0.5347176684497671,-0.5861577467091782,-0.1143987027631904,-0.4333248039448621,0.18400981992472717,2.315025865850349,-0.32683570957558145,0.5242161882873786,-0.6050550891758772,0.8951882616653554,1.3507760898775136,0.8052822199935801,4323,"['black pepper', 'chili powder', 'corn tortillas', 'flank steak', 'garlic', 'garlic powder', 'green bell pepper', 'ground cumin', 'lime wedges', 'olive oil', 'onion', 'paprika', 'red bell pepper', 'salt', 'yellow bell pepper']","Counter({'Spices and Seasonings': 6, 'Produce': 6, 'Bakery/Bread;Pasta and Rice;Ethnic Foods': 1, 'Meat': 1, 'Oil, Vinegar, Salad Dressing': 1})",Sheet Pan Steak Fajitas,https://spoonacular.com/sheet-pan-steak-fajitas-984987
511,-0.042401718843829955,-0.1964610868291984,-0.5463066992009477,-0.20908253480490405,-0.2346416180430666,-0.3756216664826021,-0.8479144931778476,-0.9693278093711046,-0.8412537637049498,-0.6547597145216948,-0.4741457230175764,-0.09813074838020396,-0.40646578161559715,-0.3293798336640035,-0.7552211542247413,-0.7359527243291908,-0.4459644944308763,0.51007527697049,-0.9059629031248154,-0.5014092690950195,-0.3260505068871721,-0.43128410777283466,-0.7379198227707147,-0.6232820278731704,0.0074827934461545445,-0.09792717957663959,-0.37174901170612573,-0.27512747376872665,0.38070367713236963,-0.3443673761708166,-0.6809793194395559,0.19397407097116268,-0.005258075444540089,-0.8074959596688062,-0.37216749854054715,0.05118213932368084,0.3954693853912492,1435,"['bell pepper', 'chicken broth', 'fresh green beans', 'garlic', 'juice of lemon', 'kosher salt', 'mushrooms', 'new potatoes', 'olive oil']","Counter({'Produce': 6, 'Canned and Jarred': 1, 'Spices and Seasonings': 1, 'Oil, Vinegar, Salad Dressing': 1})",Garlic Green Beans with Mushrooms and Potatoes,https://spoonacular.com/garlic-green-beans-with-mushrooms-and-potatoes-513916
512,-0.038689470947487335,0.3640555660358466,-0.18837475394353798,2.438633986785693,-0.10424376743164498,0.024401407513779238,0.23822704377071888,0.42403821465344754,0.6963787045592836,0.7297470921732964,-1.3505171287992008,-0.71468483470971,1.9346679578171833,0.37926068464974516,2.0354536523145286,-0.5563803534064025,-0.6284135789734661,-0.8646186694691294,-1.1300971067924581,-0.21457204755014073,-0.796203800609662,-0.008882849980054184,-0.42746883017113313,1.4162785477610587,1.7150946311583881,0.37573688498397295,1.0219077658137157,0.13562382991208824,1.601746398748217,0.029763060816090252,0.23329456339539156,1.1375588498440872,1.4482294463236909,0.3013859754085199,2.3016174609857,0.6220318185389158,0.6003758026924146,4198,"['asparagus', 'dijon mustard', 'garlic', 'lemon', 'lemon juice', 'lemon zest', 'olive oil', 'onion powder', 'parmesan', 'salmon', 'Salt & Pepper']","Counter({'Produce': 5, 'Spices and Seasonings': 2, 'Condiments': 1, 'Oil, Vinegar, Salad Dressing': 1, 'Cheese': 1, 'Seafood': 1})",One Pan Roasted Lemon Pepper Salmon and Garlic Parmesan Asparagus,https://spoonacular.com/one-pan-roasted-lemon-pepper-salmon-and-garlic-parmesan-asparagus-667629
513,-0.0015669919840611694,1.7653471981984592,-0.18837475394353798,-0.47437620781398154,0.2683215200295596,0.024401407513779238,0.4192506332621466,0.14278720390653002,-0.8340536116683326,-0.626758453262695,1.158028537852923,-0.025318646756529048,-0.40646578161559715,1.4665548957697918,0.27445519188340123,-0.7823856856759803,-0.61992869880555,-0.9445849354477289,0.9244664268275993,1.067681305796727,2.3648951367053734,-0.28220131090479444,0.11165029051953262,0.47210499019457075,-0.26113030462093834,-0.1334901294969828,0.9147033983121893,0.3335583349466838,-0.4333248039448621,-0.19012061706217964,1.091305438055881,0.13882950597209562,-0.34699631214685883,-0.6266336391863437,0.15709631050312867,-0.434647374902051,0.3954693853912492,519,"['allspice', 'apple cider vinegar', 'bay leaf', 'brown lentils', 'canned tomato sauce', 'chili powder', 'cinnamon', 'cooked whole wheat spaghetti', 'cumin', 'ground cloves', 'olive oil', 'onion', 'paprika', 'unsweetened cocoa', 'vegetable broth', 'yellow onion']","Counter({'Spices and Seasonings': 6, 'Oil, Vinegar, Salad Dressing': 2, 'Pasta and Rice': 2, 'Produce': 2, 'Produce;Spices and Seasonings': 1, 'Pasta and Rice;Canned and Jarred': 1, 'Baking': 1, 'Canned and Jarred': 1})",Vegan Cincinnati Chili,https://spoonacular.com/vegan-cincinnati-chili-495489
514,,0.9245722189008916,,-0.15293183055298262,8.278475200445458,0.8244475555065419,0.23822704377071888,0.5518591162756706,-0.8932548617471844,-0.43074962444969617,1.931826699015343,0.5513062225535423,-0.27386653601127114,1.289241503285617,0.49093913315231497,-0.2336171228201542,0.17139235548789794,-0.6560055780977279,0.7003322231599569,0.4679590261069332,0.8485304180440999,0.14019994688798595,0.9372523563894678,0.5010082623649735,-0.18438370517319747,1.0430605778236823,0.30721198247020726,0.6163219135675347,-0.17167279217003759,0.28246519807917625,0.9365821655761205,-0.28394549235408484,-0.20766097958582755,0.7499216909221306,0.5560060183078762,-0.009546549954535648,-0.6290627011145778,19241,"['asparagus spears', 'canned cannellini beans', 'canned tomatoes', 'carrots', 'ditalini pasta', 'garlic cloves', 'peas', 'romano cheese', 'salt and pepper', 'spinach', 'sweet onion', 'vegetable stock', 'water']","Counter({'Produce': 6, 'Canned and Jarred': 3, 'Pasta and Rice': 1, 'Cheese': 1, 'Spices and Seasonings': 1, 'Beverages': 1})",Springtime Crockpot Minestrone,https://spoonacular.com/springtime-crockpot-minestrone-525578
515,-0.038689470947487335,0.08379723960332408,-0.18837475394353798,-0.5327354618159784,-0.10424376743164498,0.8244475555065419,-1.3909852616521308,-1.241742236430356,-0.6124489323191168,-0.5925346895016952,-1.3050789809635004,-0.6547910091805581,-0.40646578161559715,-0.030564325292733837,-1.028384527389516,0.12610295455231438,0.12908326818930066,0.4686530014792279,-0.7814439010872362,-0.10563766224670487,-0.7544837131121033,-0.828838232754275,-0.8446424122976443,-1.3640752434601175,-0.6640499517215775,-1.0453335550123204,-0.9435056383809325,-0.26917455632407716,-0.5786870327086534,-0.13761108204647338,-1.0748203766607642,-0.780246577345688,-0.5493992162881463,-0.6061908023343229,-0.679088191758626,0.02689066361239424,-0.21924986651224707,1077,"['artichoke hearts', 'bell pepper', 'curry powder', 'dairy free milk', 'garlic cloves', 'lemon juice', 'salt', 'silken tofu', 'spicy brown mustard', 'spinach']","Counter({'Produce': 4, 'Spices and Seasonings': 2, 'Canned and Jarred': 1, None: 1, 'Refrigerated;Produce;Ethnic Foods': 1, 'Condiments': 1})",Artichoke Curry Vegan Spinach Dip,https://spoonacular.com/artichoke-curry-vegan-spinach-dip-248667
516,-0.05725071042920042,-0.47671941326172096,-0.18837475394353798,-0.9037048940786719,-0.2905264111622473,-1.1756678144753647,-0.1238201352121366,-0.4646294276685614,-0.8156532231303111,-0.6920947295336946,-0.003568469194383706,-0.14393190907896733,-0.40646578161559715,0.49288744507278204,-0.1695336913008437,-0.6135077869001203,-0.630025772098822,-0.4586553410895094,-0.22110839191812948,1.0381345060713127,-0.17361172564609165,-0.22008347887644444,0.053997419697701096,-0.013317241399001317,-0.5489300525499664,-0.5272451454191999,-0.12160548753589777,-0.12183984956900225,-0.7821941529779614,-0.6298879728187192,-0.11834923769497291,-0.6393215779036279,-0.5405990900211337,-0.586244839989122,-0.5064453018234567,1.156444284187221,-0.21924986651224707,11943,"['baking powder', 'black pepper', 'chickpea flour', 'fine grain sea salt', 'garlic powder', 'green onion', 'red bell pepper', 'water']","Counter({'Spices and Seasonings': 3, 'Produce': 2, 'Baking': 1, 'Gluten Free;Ethnic Foods;Health Foods': 1, 'Beverages': 1})",Jumbo Chickpea Pancake,https://spoonacular.com/jumbo-chickpea-pancake-262756
